,idvar,year,X,countryname,ccode,gdppercap,population,LoTPoliceCriminal,LoTPoliceDissident,LoTPoliceMarginalized,LoTPoliceStateAgent,LoTPrisonCriminal,LoTPrisonDissident,LoTPrisonMarginalized,LoTPrisonStateAgent,LoTMilitaryCriminal,LoTMilitaryDissident,LoTMilitaryMarginalized,LoTMilitaryStateAgent,LoTIntelligenceCriminal,LoTIntelligenceDissident,LoTIntelligenceMarginalized,LoTIntelligenceStateAgent,LoTImmigrationCriminal,LoTImmigrationDissident,LoTImmigrationMarginalized,LoTImmigrationStateAgent,LoTParamilitaryCriminal,LoTParamilitaryDissident,LoTParamilitaryMarginalized,LoTParamilitaryStateAgent,RstrctAccess,uds.mean,uds.sd,uds.median,uds.025,uds.975,polity2,xconst,parreg,parcomp,exconst,bornyear,endyear,democracy,agedem,agereg,polityDemoc,cyear,lotPolCri,lotPolDis,lotPolMar,lotPolSA,lotPriCri,lotPriDis,lotPriMar,lotPriSA,lotMilCri,lotMilDis,lotMilMar,lotMilSA,lotIntCri,lotIntDis,lotIntMar,lotIntSA,lotImmCri,lotImmDis,lotImmMar,lotImmSA,lotParCri,lotParDis,lotParMar,lotParSA,codingstart,COWcode,v2x_polyarchy,v2x_api,v2x_mpi,v2x_jucon,CIRI,UNCTRY,POLITY,INJUD
1196,652,2002,1174,Syrian Arab Republic,SYR,1269.729208,16997521,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.181480376,0.262005523,-1.175813599,-1.71133804,-0.682990502,-7,3,4,1,3,1944,2008,0,57,40,0,2,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1918,652,0.160081353,0.319367344,0.000795362,0.07941886,614,760,652,1
1197,652,2003,1175,Syrian Arab Republic,SYR,1261.42609,17304339,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.891435227,0.21925439,-0.893440514,-1.3188756,-0.455815067,-7,3,4,1,3,1944,2008,0,58,41,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1918,652,0.158506728,0.316350725,0.000662732,0.07941886,614,760,652,1
1198,652,2004,1176,Syrian Arab Republic,SYR,1419.593379,17671913,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.892341533,0.224745506,-0.890481481,-1.341386826,-0.462680563,-7,3,4,1,3,1944,2008,0,59,42,0,4,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1918,652,0.157644726,0.314719876,0.000569575,0.07941886,614,760,652,1
1199,652,2005,1177,Syrian Arab Republic,SYR,1591.530192,18132842,0,3,0,0,5,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.887194908,0.22048697,-0.884426326,-1.316667719,-0.460050191,-7,3,4,1,3,1944,2008,0,60,43,0,5,0,3,0,0,5,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1918,652,0.160169943,0.319575635,0.000764252,0.066480696,614,760,652,1
1200,660,1995,1178,Lebanon,LBN,3863.246637,3033406,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-0.11336788,0.187192584,-0.112385084,-0.486884891,0.247157475,NA,NA,NA,NA,NA,1943,2008,0,21,7,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1918,660,0.346894232,0.633742248,0.060046216,0.246247754,392,422,660,NA
1201,660,1996,1179,Lebanon,LBN,4457.939837,3070974,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-0.010366407,0.185424368,-0.00952168,-0.378209774,0.3523387,NA,NA,NA,NA,NA,1943,2008,0,22,8,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1918,660,0.348139885,0.634093628,0.062186141,0.246247754,392,422,660,NA
1202,660,1997,1180,Lebanon,LBN,5093.267689,3092684,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-0.017647963,0.183874028,-0.016913762,-0.375998158,0.34113107,NA,NA,NA,NA,NA,1943,2008,0,23,9,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1918,660,0.347974565,0.63252524,0.063423891,0.246247754,392,422,660,NA
1203,660,1998,1181,Lebanon,LBN,5538.664275,3113960,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-0.01280818,0.183228958,-0.009960483,-0.380167664,0.335579587,NA,NA,NA,NA,NA,1943,2008,0,24,1,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1918,660,0.347974565,0.63252524,0.063423891,0.246247754,392,422,660,NA
1204,660,1999,1182,Lebanon,LBN,5509.32025,3156661,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-0.075620096,0.233711282,-0.072491182,-0.551281171,0.362623671,NA,NA,NA,NA,NA,1943,2008,0,25,2,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1918,660,0.347974565,0.63252524,0.063423891,0.246247754,392,422,660,NA
1205,660,2000,1183,Lebanon,LBN,5334.880244,3235380,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,-0.072137876,0.184203589,-0.069071244,-0.435751294,0.282918012,NA,NA,NA,NA,NA,1943,2008,0,26,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1918,660,0.377762002,0.653328731,0.102195274,0.237854749,392,422,660,NA
1206,660,2001,1184,Lebanon,LBN,5253.097584,3359875,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,-0.153594488,0.238589547,-0.147919603,-0.635091015,0.302583732,NA,NA,NA,NA,NA,1943,2008,0,27,4,0,1,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1918,660,0.426207099,0.688147519,0.16426668,0.237854749,392,422,660,1
1207,660,2002,1185,Lebanon,LBN,5436.587507,3522842,0,0,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-0.15468671,0.23822191,-0.146736324,-0.644601449,0.284964358,NA,NA,NA,NA,NA,1943,2008,0,28,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,1918,660,0.420136627,0.6821728,0.158100453,0.237854749,392,422,660,1
1208,660,2003,1186,Lebanon,LBN,5425.66907,3701464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.154903505,0.239367103,-0.150389388,-0.640983913,0.303523093,NA,NA,NA,NA,NA,1943,2008,0,29,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1918,660,0.420374705,0.682072218,0.158677192,0.237854749,392,422,660,1
1209,660,2004,1187,Lebanon,LBN,5424.217944,3863271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.151705485,0.234353665,-0.151240093,-0.609577882,0.295303106,NA,NA,NA,NA,NA,1943,2008,0,30,7,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1918,660,0.42426023,0.685865008,0.162655452,0.237854749,392,422,660,1
1210,660,2005,1188,Lebanon,LBN,5339.42388,3986865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153702489,0.18743005,0.155228107,-0.220487928,0.512618136,6,6,2,3,6,1943,2008,0,31,8,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1918,660,0.490085867,0.737788156,0.242383577,0.277440369,392,422,660,1
1211,663,1995,1189,Jordan,JOR,1557.222359,4320158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.379803076,0.188557745,-0.372966044,-0.76196749,-0.014190313,-2,3,2,4,3,1946,2008,0,50,50,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1922,663,0.241506395,0.483012791,0,0.461762309,362,400,663,2
1212,663,1996,1190,Jordan,JOR,1557.595151,4448113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.377160672,0.189433986,-0.376152243,-0.754511427,-0.017309097,-2,3,2,4,3,1946,2008,0,51,51,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1922,663,0.241506395,0.483012791,0,0.461762309,362,400,663,2
1213,663,1997,1191,Jordan,JOR,1593.841076,4545248,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.379851191,0.188956947,-0.373909293,-0.767319984,-0.022024774,-2,3,2,4,3,1946,2008,0,52,52,0,-3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1922,663,0.242363568,0.484727137,0,0.461762309,362,400,663,1
1214,663,1998,1192,Jordan,JOR,1711.763252,4621329,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,-0.425694997,0.194986766,-0.42372019,-0.825530362,-0.068123293,-2,3,2,4,3,1946,2008,0,53,53,0,-2,5,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,1922,663,0.24497067,0.489941339,0,0.461762309,362,400,663,1
1215,663,1999,1193,Jordan,JOR,1736.686466,4691402,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.308763444,0.204758553,-0.307736824,-0.722128449,0.084470824,-2,3,2,4,3,1946,2008,0,54,54,0,-1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1922,663,0.24225104,0.48450208,0,0.461762309,362,400,663,1
1216,663,2000,1194,Jordan,JOR,1774.088418,4767476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.424102493,0.171974084,-0.425023028,-0.761322654,-0.089170532,-2,3,2,4,3,1946,2008,0,55,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1922,663,0.243270417,0.486540833,0,0.461762309,362,400,663,1
1217,663,2001,1195,Jordan,JOR,1850.0093,4850227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.439217806,0.214680178,-0.437344627,-0.871894708,-0.028813655,-2,3,2,4,3,1946,2008,0,56,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1922,663,0.186656718,0.373313435,0,0.461762309,362,400,663,1
1218,663,2002,1196,Jordan,JOR,1939.722199,4938935,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.526734,0.218887762,-0.524378511,-0.951729052,-0.109723493,-2,3,2,4,3,1946,2008,0,57,57,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1922,663,0.186457484,0.372914968,0,0.461762309,362,400,663,1
1219,663,2003,1197,Jordan,JOR,2021.40741,5042538,5,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,-0.434606998,0.215960794,-0.432659407,-0.85924919,-0.024698438,-2,3,2,4,3,1946,2008,0,58,58,0,3,5,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,1922,663,0.238653978,0.477307957,0,0.461762309,362,400,663,1
1220,663,2004,1198,Jordan,JOR,2205.795874,5171633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.370850013,0.209429474,-0.367890268,-0.791954093,0.030943839,-2,3,2,4,3,1946,2008,0,59,59,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1922,663,0.237226032,0.474452063,0,0.461762309,362,400,663,1
1221,663,2005,1199,Jordan,JOR,2360.530244,5332982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.375379912,0.212130415,-0.374358656,-0.797270889,0.027288125,-2,3,2,4,3,1946,2008,0,60,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1922,663,0.237226032,0.474452063,0,0.474240303,362,400,663,1
1222,666,1995,1200,Israel,ISR,18028.63557,5545000,5,5,5,0,5,0,0,0,0,0,4,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0.947886704,0.207728726,0.942999369,0.543182828,1.367082619,6,7,3,3,7,1948,2008,1,48,48,1,-5,5,5,5,0,5,0,0,0,0,0,4,0,5,5,5,0,0,0,0,0,0,0,0,0,1948,666,0.773611661,0.898987826,0.648235496,0.715611458,350,376,666,2
1223,666,1996,1201,Israel,ISR,19285.68194,5692000,0,0,0,0,0,0,0,0,0,0,4,0,5,5,5,0,0,0,0,0,0,0,0,0,0,1.046291532,0.210488234,1.043190769,0.645846519,1.45701337,6,7,3,3,7,1948,2008,1,49,49,1,-4,0,0,0,0,0,0,0,0,0,0,4,0,5,5,5,0,0,0,0,0,0,0,0,0,1948,666,0.772268408,0.898438318,0.646098498,0.715611458,350,376,666,2
1224,666,1997,1202,Israel,ISR,19627.13822,5836000,0,0,0,0,5,0,0,0,3,0,4,0,5,5,5,0,0,0,0,0,0,0,0,0,1,1.042145,0.208553141,1.041866622,0.647549991,1.447268223,6,7,3,3,7,1948,2008,1,50,50,1,-3,0,0,0,0,5,0,0,0,3,0,4,0,5,5,5,0,0,0,0,0,0,0,0,0,1948,666,0.768797032,0.896838235,0.640755829,0.715611458,350,376,666,1
1225,666,1998,1203,Israel,ISR,19400.1012,5971000,0,0,0,0,0,0,0,0,3,0,4,0,5,0,5,0,0,0,5,0,0,0,0,0,0,1.041168571,0.207897706,1.04105156,0.640503294,1.453575277,6,7,3,3,7,1948,2008,1,51,51,1,-2,0,0,0,0,0,0,0,0,3,0,4,0,5,0,5,0,0,0,5,0,0,0,0,0,1948,666,0.768797032,0.896838235,0.640755829,0.715611458,350,376,666,1
1226,666,1999,1204,Israel,ISR,19136.71157,6125000,0,0,0,0,0,0,5,0,3,0,4,0,0,5,5,0,0,0,0,0,0,0,0,0,0,1.404614983,0.259616093,1.399588429,0.902323805,1.93108597,6,7,3,3,7,1948,2008,1,52,52,1,-1,0,0,0,0,0,0,5,0,3,0,4,0,0,5,5,0,0,0,0,0,0,0,0,0,1948,666,0.768797032,0.896838235,0.640755829,0.715611458,350,376,666,1
1227,666,2000,1205,Israel,ISR,21052.10432,6289000,0,0,2,0,0,0,5,0,5,5,5,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0.986830566,0.185603537,0.983558028,0.628098301,1.351909831,6,7,3,3,7,1948,2008,1,53,53,1,0,0,0,2,0,0,0,5,0,5,5,5,0,0,0,0,0,0,0,0,0,5,5,0,0,1948,666,0.773402751,0.898948871,0.647856631,0.715611458,350,376,666,1
1228,666,2001,1206,Israel,ISR,20306.19646,6439000,0,0,0,0,5,0,5,0,0,3,3,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1.258104572,0.24668287,1.249116651,0.798347271,1.753315058,6,7,3,3,7,1948,2008,1,54,54,1,1,0,0,0,0,5,0,5,0,0,3,3,0,3,3,3,0,0,0,0,0,0,0,0,0,1948,666,0.760877468,0.892875796,0.628879141,0.715611458,350,376,666,2
1229,666,2002,1207,Israel,ISR,18431.15696,6570000,0,0,0,0,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.258496938,0.251362507,1.251593139,0.786337347,1.751942679,6,7,3,3,7,1948,2008,1,55,55,1,2,0,0,0,0,2,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1948,666,0.763790602,0.894072051,0.633509153,0.715611458,350,376,666,2
1230,666,2003,1208,Israel,ISR,18946.99942,6689700,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.118060434,0.235578529,1.111647412,0.67201827,1.601024023,6,7,3,3,7,1948,2008,1,56,56,1,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1948,666,0.763790602,0.894072051,0.633509153,0.715611458,350,376,666,2
1231,666,2004,1209,Israel,ISR,19888.172,6809000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.123488097,0.236499838,1.115347959,0.675447167,1.599586875,6,7,3,3,7,1948,2008,1,57,57,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948,666,0.763790602,0.894072051,0.633509153,0.715611458,350,376,666,2
1232,666,2005,1210,Israel,ISR,20611.17931,6930100,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.249541451,0.244749106,1.247010211,0.763426313,1.726420212,6,7,3,3,7,1948,2008,1,58,58,1,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1948,666,0.763790602,0.894072051,0.633509153,0.715611458,350,376,666,2
1233,670,1995,1211,Saudi Arabia,SAU,7555.965332,18853670,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.978154131,0.450356204,-1.920368055,-3.026146392,-1.256588094,-10,1,4,1,1,1927,2008,0,80,50,0,-5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,670,0.024430108,0.048860217,0,0.371440589,554,682,670,1
1234,670,1996,1212,Saudi Arabia,SAU,8159.980674,19331311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.975451173,0.449371095,-1.926390272,-2.982141839,-1.233165675,-10,1,4,1,1,1927,2008,0,81,51,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,670,0.02404811,0.04809622,0,0.371440589,554,682,670,1
1235,670,1997,1213,Saudi Arabia,SAU,8328.970985,19809633,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.977204046,0.444696366,-1.921323289,-3.00222177,-1.24964401,-10,1,4,1,1,1927,2008,0,82,52,0,-3,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,670,0.02404811,0.04809622,0,0.371440589,554,682,670,1
1236,670,1998,1214,Saudi Arabia,SAU,7180.15044,20302193,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.977873731,0.4453845,-1.926523394,-3.006704104,-1.256101984,-10,1,4,1,1,1927,2008,0,83,53,0,-2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,670,0.02404811,0.04809622,0,0.371440589,554,682,670,1
1237,670,1999,1215,Saudi Arabia,SAU,7728.676388,20825955,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.980938716,0.451514241,-1.925777675,-2.992974133,-1.242331773,-10,1,4,1,1,1927,2008,0,84,54,0,-1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,670,0.023830438,0.047660876,0,0.371440589,554,682,670,1
1238,670,2000,1216,Saudi Arabia,SAU,8808.875367,21392273,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.433838859,0.212698199,-1.425866697,-1.868900702,-1.034549712,-10,1,4,1,1,1927,2008,0,85,55,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,670,0.026571525,0.053143049,0,0.371440589,554,682,670,1
1239,670,2001,1217,Saudi Arabia,SAU,8315.739302,22007937,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.960514592,0.438253313,-1.898128765,-2.992546427,-1.265413698,-10,1,4,1,1,1927,2008,0,86,56,0,1,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,670,0.029465029,0.058930058,0,0.371440589,554,682,670,1
1240,670,2002,1218,Saudi Arabia,SAU,8317.908575,22668102,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.973899884,0.454112527,-1.914046934,-3.015175437,-1.234887038,-10,1,4,1,1,1927,2008,0,87,57,0,2,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,670,0.029465029,0.058930058,0,0.371440589,554,682,670,1
1241,670,2003,1219,Saudi Arabia,SAU,9186.310388,23357887,-99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.960694454,0.439504249,-1.913908553,-2.955110063,-1.235248808,-10,1,4,1,1,1927,2008,0,88,58,0,3,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,670,0.028627245,0.057254489,0,0.371440589,554,682,670,1
1242,670,2004,1220,Saudi Arabia,SAU,10756.01622,24055573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.968966578,0.45153043,-1.908465474,-2.996166694,-1.249605919,-10,1,4,1,1,1927,2008,0,89,59,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,670,0.028952107,0.057904215,0,0.371440589,554,682,670,1
1243,670,2005,1221,Saudi Arabia,SAU,13273.6535,24745230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.463518617,0.255216037,-1.457331572,-1.974400056,-0.979019186,-10,1,4,1,1,1927,2008,0,90,60,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932,670,0.030969116,0.061938233,0,0.371440589,554,682,670,0
1244,694,1995,1233,Qatar,QAT,16242.72129,501019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.465969328,0.257633573,-1.463980128,-1.967939395,-0.967862551,-10,1,4,1,1,1971,2008,0,25,25,0,-5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,694,0.024440422,0.048880845,0,0.538018882,524,634,694,1
1245,694,1996,1234,Qatar,QAT,17698.72541,511864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.468577801,0.263273682,-1.460263988,-1.994483449,-0.974084212,-10,1,4,1,1,1971,2008,0,26,26,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,694,0.025333569,0.050667138,0,0.577255309,524,634,694,1
1246,694,1997,1235,Qatar,QAT,21388.72409,528213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.465211065,0.256787365,-1.463136014,-1.982682873,-0.968558854,-10,1,4,1,1,1971,2008,0,27,27,0,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,694,0.025206948,0.050413896,0,0.577255309,524,634,694,1
1247,694,1998,1236,Qatar,QAT,18693.32583,548618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.466815013,0.26110507,-1.45836581,-1.99419868,-0.973206655,-10,1,4,1,1,1971,2008,0,28,28,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,694,0.027457994,0.054915988,0,0.577255309,524,634,694,1
1248,694,1999,1237,Qatar,QAT,21717.83737,570643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.330021469,0.252394806,-1.330033139,-1.821678008,-0.843784578,-10,1,4,1,1,1971,2008,0,29,29,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,694,0.027457994,0.054915988,0,0.577255309,524,634,694,1
1249,694,2000,1238,Qatar,QAT,29926.36335,593453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0577919,0.188867038,-1.052214504,-1.431006938,-0.703037871,-10,1,4,1,1,1971,2008,0,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,694,0.029664745,0.05932949,0,0.529925466,524,634,694,1
1250,694,2001,1239,Qatar,QAT,28577.3016,613720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.340691204,0.24929445,-1.339511315,-1.84804558,-0.848002591,-10,1,4,1,1,1971,2008,0,31,31,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,694,0.029454005,0.058908011,0,0.543187857,524,634,694,1
1251,694,2002,1240,Qatar,QAT,30523.49077,634388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.339546418,0.252766297,-1.337401333,-1.850581493,-0.852094616,-10,1,4,1,1,1971,2008,0,32,32,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,694,0.030277673,0.060555345,0,0.543187857,524,634,694,1
1252,694,2003,1241,Qatar,QAT,35221.52643,668165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.337827607,0.256185267,-1.336737952,-1.843347161,-0.833010783,-10,1,4,1,1,1971,2008,0,33,33,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,694,0.092777673,0.185555345,0,0.55927068,524,634,694,1
1253,694,2004,1242,Qatar,QAT,43346.86426,732096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.21145454,0.243942744,-1.211172885,-1.697916535,-0.733041383,-10,1,4,1,1,1971,2008,0,34,34,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1900,694,0.092777673,0.185555345,0,0.554164648,524,634,694,1
